latitude,longitude,distance_km,utm_source,interaction_count
6.373005,3.176851,0.96,meta_conversion_ad,2
6.928623,3.271914,20.17,meta_conversion_ad,3
6.619697,3.408965,32.1,whatsapp_lead_trigger,1
6.435047,3.366617,20.7,meta_awareness_ad,8
6.423067,3.51011,8.7,meta_awareness_ad,1
6.645185,3.287587,6.34,meta_conversion_ad,2
6.660138,3.234208,7.38,meta_conversion_ad,1
6.644116,3.332454,31.03,meta_conversion_ad,3
6.460566,3.525753,12.38,meta_awareness_ad,11
6.570277,3.473651,9.7,meta_conversion_ad,4
6.541037,3.392272,13.73,meta_awareness_ad,2
6.383961,3.578094,12.46,meta_awareness_ad,2
6.385426,3.550928,27.54,meta_conversion_ad,4
6.586195,3.497472,6.88,meta_conversion_ad,6
6.553868,3.202502,24.45,meta_awareness_ad,9
6.607403,3.496686,15.98,meta_awareness_ad,1
6.643053,3.348846,24.66,meta_awareness_ad,10
6.749307,3.319958,27.66,meta_awareness_ad,1
6.408014,3.276817,15.68,meta_conversion_ad,1
6.618935,3.353443,12.48,whatsapp_lead_trigger,1
6.63678,3.285337,15.53,meta_awareness_ad,1
6.47758,3.404663,14.24,meta_conversion_ad,3
6.542679,3.353259,1.74,whatsapp_lead_trigger,4
6.481416,3.412281,27.42,whatsapp_lead_trigger,3
6.840689,3.462191,16.97,meta_awareness_ad,2
6.540128,3.335045,5.7,whatsapp_lead_trigger,2
6.592126,3.268606,0.1,meta_awareness_ad,3
6.484802,3.07824,0.1,meta_awareness_ad,1
6.452455,3.494798,21.16,meta_awareness_ad,4
6.3291,3.391015,10.05,meta_awareness_ad,3
6.68938,3.352774,11.36,meta_awareness_ad,3
6.639666,3.554987,18.91,meta_awareness_ad,2
6.479236,3.185922,10.87,meta_awareness_ad,5
6.389345,3.387636,19.37,whatsapp_lead_trigger,1
6.551386,3.234591,15.76,whatsapp_lead_trigger,1
6.449745,3.477601,14.33,meta_awareness_ad,3
6.491094,3.045279,2.42,whatsapp_lead_trigger,2
6.334866,3.499802,8.44,whatsapp_lead_trigger,5
6.55696,3.493599,19.82,meta_conversion_ad,1
6.55995,3.240748,9.54,meta_awareness_ad,1
6.688608,3.389151,24.64,meta_conversion_ad,5
6.501789,3.243971,33.77,whatsapp_lead_trigger,2
6.474366,3.443339,20.25,meta_conversion_ad,2
6.290886,3.502234,26.94,meta_awareness_ad,1
6.689544,3.228453,20.77,meta_conversion_ad,1
6.658323,3.184688,10.73,meta_conversion_ad,3
6.528711,3.543666,16.6,meta_conversion_ad,1
6.325015,3.670376,31.11,meta_awareness_ad,5
6.342221,3.453367,10.81,meta_awareness_ad,3
6.442334,3.464466,6.69,whatsapp_lead_trigger,1
6.669184,3.329394,5.93,whatsapp_lead_trigger,3
6.567951,3.406204,13.26,meta_awareness_ad,2
6.300396,3.431808,6.97,whatsapp_lead_trigger,1
6.585032,3.351814,28.39,meta_awareness_ad,1
6.398528,3.581679,16.73,meta_conversion_ad,2
6.446068,3.405712,22.77,meta_conversion_ad,3
6.670161,3.42504,12.61,whatsapp_lead_trigger,2
6.639226,3.354906,5.88,whatsapp_lead_trigger,2
6.688365,3.370149,4.52,meta_awareness_ad,3
6.52093,3.562007,7.74,whatsapp_lead_trigger,3
6.656854,3.401086,17.78,meta_awareness_ad,2
6.43648,3.404594,19.16,meta_conversion_ad,4
6.485765,3.40653,19.83,meta_conversion_ad,1
6.475456,3.324523,3.09,meta_conversion_ad,5
6.52798,3.168009,15.0,meta_awareness_ad,2
6.331426,3.615086,6.79,whatsapp_lead_trigger,4
6.490649,3.539444,18.21,meta_awareness_ad,2
6.742149,3.566557,18.83,meta_awareness_ad,1
6.360521,3.218322,5.62,meta_conversion_ad,2
6.325002,3.595938,22.74,meta_awareness_ad,1
6.337097,3.674231,33.71,whatsapp_lead_trigger,3
6.923679,3.535923,21.68,meta_awareness_ad,2
6.594128,3.626373,13.7,meta_awareness_ad,4
6.48386,3.498877,12.47,whatsapp_lead_trigger,3
6.534648,3.252209,13.33,meta_conversion_ad,3
6.558546,3.455345,8.91,meta_awareness_ad,1
6.428333,3.226149,17.02,meta_conversion_ad,9
6.446817,3.289594,5.89,meta_conversion_ad,4
6.500748,3.426642,0.1,meta_conversion_ad,4
6.415687,3.406503,16.76,meta_awareness_ad,1
6.46486,3.448661,15.17,whatsapp_lead_trigger,2
6.577364,3.110387,10.43,whatsapp_lead_trigger,1
6.374827,3.356064,4.74,meta_conversion_ad,2
6.915892,3.46155,17.32,meta_awareness_ad,1
6.637373,3.491456,7.08,whatsapp_lead_trigger,2
6.333887,3.501266,13.89,meta_conversion_ad,3
6.152714,3.416889,29.12,meta_conversion_ad,1
6.421275,3.322316,20.21,meta_awareness_ad,2
6.627054,3.454421,4.05,whatsapp_lead_trigger,5
6.59797,3.334243,4.8,meta_conversion_ad,1
6.507773,3.514358,16.21,meta_awareness_ad,4
6.434184,3.443296,4.0,meta_awareness_ad,1
6.38878,3.369942,0.1,whatsapp_lead_trigger,1
6.464013,3.263851,19.26,meta_awareness_ad,1
6.372543,3.547121,17.57,whatsapp_lead_trigger,3
6.464568,3.463057,18.6,meta_conversion_ad,2
6.724043,3.694645,17.1,meta_conversion_ad,5
6.408714,3.458133,14.48,meta_awareness_ad,2
6.616032,3.470688,9.7,meta_awareness_ad,1
6.638914,3.15941,19.13,whatsapp_lead_trigger,3
6.36246,3.425773,27.24,meta_awareness_ad,1
6.397894,3.331721,10.99,meta_conversion_ad,4
6.684742,3.503165,6.83,meta_awareness_ad,1
6.385535,3.429403,5.92,meta_awareness_ad,1
6.515777,3.526991,8.07,meta_awareness_ad,3
6.830398,3.699089,16.62,meta_conversion_ad,7
6.671375,3.259446,0.1,whatsapp_lead_trigger,1
6.537185,3.521206,18.51,meta_awareness_ad,4
6.65051,3.481739,20.15,meta_awareness_ad,1
6.516012,3.676094,0.62,meta_awareness_ad,4
6.677135,3.485008,7.17,meta_conversion_ad,3
6.21746,3.469412,15.64,meta_awareness_ad,1
6.50351,3.506918,13.85,whatsapp_lead_trigger,1
6.211449,3.51739,19.16,meta_conversion_ad,1
6.548603,3.597356,13.87,meta_conversion_ad,1
6.488973,3.256293,25.12,meta_awareness_ad,1
6.728509,3.320349,12.43,whatsapp_lead_trigger,3
6.631174,3.639493,7.14,meta_awareness_ad,11
6.445487,3.085393,6.49,meta_awareness_ad,1
6.463468,3.366491,20.88,meta_conversion_ad,2
6.581504,3.401634,15.24,meta_conversion_ad,2
6.438516,3.352663,20.07,meta_awareness_ad,5
6.519544,3.616342,19.9,meta_awareness_ad,2
6.721905,3.450591,0.1,meta_conversion_ad,2
6.40003,3.321103,5.88,meta_awareness_ad,2
6.457249,3.284039,6.83,whatsapp_lead_trigger,1
6.478285,3.421474,8.47,meta_conversion_ad,1
6.998111,3.554093,11.64,meta_awareness_ad,2
6.615636,3.399961,22.99,meta_awareness_ad,1
6.69421,3.359037,24.59,meta_awareness_ad,2
6.639619,3.274907,12.66,meta_conversion_ad,1
6.649709,3.435306,12.99,meta_conversion_ad,2
6.595436,3.426986,9.36,meta_awareness_ad,1
6.57919,3.270567,15.71,meta_conversion_ad,6
6.306788,3.533162,16.62,whatsapp_lead_trigger,5
6.57808,3.635106,21.45,meta_awareness_ad,1
6.508148,3.38655,21.39,whatsapp_lead_trigger,1
6.606219,3.424521,0.1,meta_awareness_ad,2
6.513771,3.21346,13.78,meta_awareness_ad,1
6.638875,3.489778,26.07,meta_awareness_ad,1
6.66539,3.448826,11.5,meta_awareness_ad,1
6.087576,3.330284,24.11,meta_awareness_ad,5
6.459316,3.267676,12.55,meta_awareness_ad,4
6.245792,3.656336,16.4,whatsapp_lead_trigger,2
6.560242,3.436616,5.9,whatsapp_lead_trigger,2
6.479294,3.241549,6.21,meta_conversion_ad,6
6.727774,3.507532,20.8,meta_awareness_ad,6
6.555487,3.413649,22.05,meta_awareness_ad,7
6.451571,3.388034,15.21,meta_awareness_ad,1
6.665186,3.525984,5.18,meta_conversion_ad,1
6.47667,2.987286,15.35,whatsapp_lead_trigger,3
6.4497,3.108144,25.06,meta_awareness_ad,2
6.583444,3.586083,28.94,meta_awareness_ad,1
6.766346,3.359862,12.47,meta_conversion_ad,1
6.652433,3.315184,1.72,meta_awareness_ad,5
6.60944,3.178536,21.72,meta_awareness_ad,4
6.937042,3.408277,12.79,meta_conversion_ad,1
6.414538,3.426788,22.54,meta_conversion_ad,5
6.411192,3.595322,17.25,meta_awareness_ad,2
6.546235,3.435067,7.93,meta_awareness_ad,4
6.751654,3.333779,15.47,whatsapp_lead_trigger,2
6.383147,3.440052,25.47,meta_awareness_ad,1
6.787586,3.545623,13.81,meta_awareness_ad,2
6.308532,3.512883,6.72,meta_awareness_ad,2
6.506217,3.472415,2.29,meta_awareness_ad,2
6.55042,3.420387,8.82,meta_awareness_ad,1
6.392005,3.292001,11.72,whatsapp_lead_trigger,10
6.431215,3.22428,21.56,meta_awareness_ad,1
6.643895,3.200549,6.03,meta_awareness_ad,1
6.740633,3.438295,27.43,meta_conversion_ad,2
6.207208,3.453942,4.3,meta_conversion_ad,2
6.551435,3.543346,33.65,whatsapp_lead_trigger,2
6.507404,3.46346,28.8,whatsapp_lead_trigger,3
6.540509,3.536831,16.13,meta_awareness_ad,2
6.476885,3.359618,1.82,meta_conversion_ad,2
6.330827,3.494826,14.56,meta_awareness_ad,3
6.755745,3.228979,11.91,whatsapp_lead_trigger,1
6.698299,3.370172,4.81,meta_awareness_ad,2
6.508802,3.104477,17.33,whatsapp_lead_trigger,5
6.451153,3.383938,8.41,meta_conversion_ad,1
6.432984,3.562918,9.28,meta_awareness_ad,2
6.136552,3.389732,13.37,meta_conversion_ad,6
6.577473,3.487474,10.4,whatsapp_lead_trigger,1
6.641449,3.420178,31.63,whatsapp_lead_trigger,2
6.545085,3.293636,10.71,meta_awareness_ad,8
6.51145,3.351203,18.53,meta_conversion_ad,1
6.544408,3.556153,16.16,meta_awareness_ad,1
6.396416,3.486701,17.82,meta_awareness_ad,4
6.449467,3.286561,18.43,meta_awareness_ad,4
6.49945,3.171079,22.05,meta_awareness_ad,2
6.628901,3.410227,17.13,whatsapp_lead_trigger,2
6.731229,3.291918,16.8,meta_awareness_ad,4
6.490028,3.352585,15.47,whatsapp_lead_trigger,3
6.367682,3.161037,13.89,meta_awareness_ad,1
6.529747,3.535313,7.71,meta_awareness_ad,1
6.826124,3.364653,14.51,meta_awareness_ad,2
6.380729,3.387399,16.93,meta_awareness_ad,4
6.657276,3.25426,18.22,meta_awareness_ad,5
6.724794,3.337592,16.44,meta_awareness_ad,7
6.470398,3.397569,13.14,meta_conversion_ad,5
6.419291,3.287211,14.54,meta_awareness_ad,2
6.610644,3.346821,10.57,meta_awareness_ad,2
6.577383,3.587144,17.51,meta_awareness_ad,3
6.628616,3.116694,13.23,whatsapp_lead_trigger,3
6.835456,3.406884,16.44,whatsapp_lead_trigger,2
6.549457,3.26138,23.01,meta_awareness_ad,1
6.345566,3.579673,9.33,meta_awareness_ad,6
6.534396,3.352091,19.77,meta_awareness_ad,2
6.560634,3.222127,15.27,whatsapp_lead_trigger,1
6.714475,3.346858,31.17,meta_awareness_ad,2
6.494885,3.431645,13.27,meta_awareness_ad,3
6.46304,3.795543,20.56,meta_awareness_ad,1
6.318721,3.062728,15.12,meta_awareness_ad,4
6.606512,3.199333,3.89,meta_awareness_ad,1
7.026631,3.574983,10.83,meta_conversion_ad,1
6.491011,3.152856,22.04,meta_awareness_ad,2
6.592193,3.380645,11.54,meta_conversion_ad,3
6.442225,3.306695,0.1,meta_awareness_ad,7
6.332207,3.283136,14.75,meta_awareness_ad,4
6.589535,3.353371,6.26,whatsapp_lead_trigger,6
6.528628,3.329298,16.05,meta_awareness_ad,1
6.166567,3.537759,27.41,whatsapp_lead_trigger,1
6.765904,3.578444,21.16,meta_conversion_ad,2
6.586795,3.443146,27.29,meta_awareness_ad,1
6.535484,3.343789,10.51,whatsapp_lead_trigger,4
6.461103,3.41797,13.85,meta_awareness_ad,3
6.585194,3.499954,6.64,whatsapp_lead_trigger,7
6.592109,3.529455,9.53,meta_awareness_ad,1
6.584598,3.434707,7.58,whatsapp_lead_trigger,2
6.684599,3.608349,4.55,meta_awareness_ad,2
6.718691,3.286723,25.93,meta_conversion_ad,1
6.825239,3.550193,0.1,meta_conversion_ad,2
6.398874,3.484854,25.96,whatsapp_lead_trigger,2
6.438387,3.2877,24.97,whatsapp_lead_trigger,2
6.578577,3.414103,19.0,whatsapp_lead_trigger,1
6.407536,3.424414,6.08,whatsapp_lead_trigger,1
6.431698,3.357895,2.34,meta_awareness_ad,2
6.595684,3.35626,10.61,meta_awareness_ad,1
6.659526,3.150476,20.0,meta_awareness_ad,1
6.715789,3.27581,15.02,meta_awareness_ad,1
6.495508,3.343444,6.65,meta_awareness_ad,1
6.593873,3.293315,24.19,meta_conversion_ad,1
6.560814,3.25085,28.48,meta_awareness_ad,1
6.527049,3.538364,13.19,meta_conversion_ad,2
6.401999,3.363611,15.87,meta_awareness_ad,3
6.382918,3.704211,2.93,meta_awareness_ad,2
6.624401,3.412612,11.68,meta_conversion_ad,4
6.399477,3.535223,19.08,meta_conversion_ad,2
6.257862,3.347982,17.84,meta_conversion_ad,2
6.519636,3.279949,10.94,meta_conversion_ad,4
6.742686,3.418627,12.81,meta_awareness_ad,2
6.105172,3.573527,11.42,meta_conversion_ad,3
6.48115,3.365839,12.77,meta_awareness_ad,2
6.625682,3.446217,18.39,meta_awareness_ad,2
6.250876,3.417834,0.1,meta_awareness_ad,3
6.4924,3.3645,14.41,meta_awareness_ad,1
6.353481,3.372176,17.8,meta_awareness_ad,1
6.373323,3.229429,10.44,whatsapp_lead_trigger,1
6.464037,3.377537,11.17,whatsapp_lead_trigger,1
6.355928,3.477194,11.4,meta_awareness_ad,1
6.343455,3.423557,11.17,meta_awareness_ad,2
6.515515,3.406827,15.05,meta_awareness_ad,4
6.858471,3.487952,16.03,meta_awareness_ad,4
6.638061,3.40844,0.1,whatsapp_lead_trigger,1
6.67598,3.381287,20.22,meta_awareness_ad,9
6.643989,3.489474,12.68,meta_conversion_ad,2
6.419773,3.39969,30.46,meta_awareness_ad,1
6.571025,3.343711,5.47,whatsapp_lead_trigger,4
6.689054,3.449441,8.06,meta_awareness_ad,3
6.648651,3.373917,13.38,meta_conversion_ad,3
6.553583,3.336973,18.31,meta_awareness_ad,1
6.602407,3.402513,0.1,meta_conversion_ad,2
6.893831,3.404264,8.37,meta_awareness_ad,4
6.650316,3.213656,19.73,meta_awareness_ad,2
6.477126,3.429185,7.42,whatsapp_lead_trigger,3
6.513294,3.656177,25.96,whatsapp_lead_trigger,2
6.366277,3.232258,11.37,whatsapp_lead_trigger,4
6.876455,3.303814,7.81,meta_conversion_ad,1
6.76498,3.796204,19.88,whatsapp_lead_trigger,2
6.536882,3.25588,27.86,meta_awareness_ad,1
6.851523,3.572159,18.33,meta_awareness_ad,3
6.61926,3.344894,25.08,meta_awareness_ad,3
6.459773,3.388221,28.41,meta_conversion_ad,1
6.660368,3.359525,7.63,meta_awareness_ad,3
6.584197,3.443055,22.51,meta_awareness_ad,2
6.650079,3.142237,2.81,meta_conversion_ad,1
6.319036,3.407139,18.4,whatsapp_lead_trigger,2
6.402853,3.318696,14.43,meta_awareness_ad,1
6.747671,3.099739,24.94,meta_awareness_ad,2
6.778371,3.547333,24.38,meta_awareness_ad,1
6.736667,3.063075,19.56,meta_awareness_ad,3
6.857197,3.701467,17.39,meta_awareness_ad,3
6.611005,3.471743,19.07,meta_conversion_ad,2
6.600463,3.175051,15.49,meta_conversion_ad,1
6.387419,3.579914,14.51,meta_conversion_ad,6
6.43732,3.266643,26.54,meta_awareness_ad,3
6.226161,3.273476,27.5,whatsapp_lead_trigger,1
6.476177,3.109054,13.87,meta_awareness_ad,4
6.215621,3.249606,16.9,meta_awareness_ad,1
6.686545,3.267275,15.65,whatsapp_lead_trigger,2
6.58266,3.501922,2.11,meta_awareness_ad,2
6.220475,3.554279,12.31,meta_awareness_ad,2
6.49592,3.193082,27.8,whatsapp_lead_trigger,5
6.819548,3.419781,9.0,meta_awareness_ad,2
6.50555,3.103162,31.92,meta_conversion_ad,1
6.374644,3.420352,24.38,meta_awareness_ad,6
6.256575,3.703512,18.21,meta_conversion_ad,5
6.261053,3.112228,19.49,meta_awareness_ad,3
6.604737,3.227,7.66,meta_awareness_ad,2
6.459319,3.488291,12.88,meta_conversion_ad,1
6.471751,3.505979,26.53,meta_awareness_ad,4
6.459938,3.238032,10.08,meta_awareness_ad,1
6.503364,3.600237,23.49,meta_awareness_ad,1
6.340326,3.256863,3.98,meta_awareness_ad,2
6.571816,3.63022,5.41,meta_awareness_ad,1
6.310994,3.449498,30.21,meta_awareness_ad,1
6.411024,3.569882,14.91,whatsapp_lead_trigger,2
6.676024,3.434824,10.69,meta_awareness_ad,1
6.580831,3.477745,25.9,meta_awareness_ad,1
6.627252,3.48572,24.97,meta_awareness_ad,1
6.846958,3.550918,22.37,meta_awareness_ad,1
6.515452,3.374276,10.44,whatsapp_lead_trigger,3
6.527619,3.244214,12.7,meta_awareness_ad,4
6.484752,3.367359,17.49,whatsapp_lead_trigger,2
6.457888,3.279077,20.56,meta_awareness_ad,2
6.372811,3.288889,10.93,meta_conversion_ad,1
6.53701,3.627417,16.37,meta_conversion_ad,1
6.577657,3.472609,17.14,whatsapp_lead_trigger,1
6.586016,3.465711,25.29,meta_conversion_ad,2
6.534055,3.540097,21.04,meta_conversion_ad,3
6.663326,3.471827,2.95,meta_awareness_ad,2
6.528816,3.659262,13.29,meta_awareness_ad,1
6.463005,3.065003,7.57,whatsapp_lead_trigger,1
6.385352,3.229561,19.54,meta_awareness_ad,3
6.292054,3.274099,22.39,meta_awareness_ad,1
6.743462,3.172843,15.81,meta_conversion_ad,3
6.419542,3.396138,12.85,meta_awareness_ad,2
6.38555,3.40319,15.55,whatsapp_lead_trigger,3
6.461769,3.6755,16.67,meta_conversion_ad,5
6.482642,3.514768,9.88,meta_conversion_ad,5
6.770177,3.303071,5.25,whatsapp_lead_trigger,2
6.475178,3.453354,0.1,meta_awareness_ad,2
6.919408,3.105153,25.14,meta_awareness_ad,1
6.533955,3.400538,18.97,meta_awareness_ad,6
6.832954,3.392518,17.9,meta_awareness_ad,2
6.658489,3.243885,25.12,meta_conversion_ad,1
6.578556,3.34902,4.96,whatsapp_lead_trigger,2
6.761077,3.275319,1.11,meta_awareness_ad,1
6.692734,3.239318,18.07,meta_awareness_ad,2
6.619602,3.480375,17.35,whatsapp_lead_trigger,2
6.872039,3.534287,1.15,meta_awareness_ad,1
6.449641,3.455699,17.88,meta_awareness_ad,1
6.375163,3.313484,11.8,meta_awareness_ad,6
6.422965,3.279817,8.54,whatsapp_lead_trigger,3
6.787241,3.31815,12.33,meta_conversion_ad,4
6.742014,3.346199,0.1,meta_conversion_ad,1
6.445611,3.248386,10.27,whatsapp_lead_trigger,3
6.171202,3.537274,9.37,meta_awareness_ad,2
6.493523,3.348859,19.46,meta_awareness_ad,1
6.37241,3.493932,13.73,whatsapp_lead_trigger,1
6.45031,3.169212,20.11,meta_awareness_ad,1
6.366239,3.275949,0.1,meta_conversion_ad,1
6.282969,3.508109,8.29,whatsapp_lead_trigger,13
6.806881,3.510232,19.45,meta_conversion_ad,1
6.42185,3.198821,12.53,meta_conversion_ad,2
6.7363,3.42466,21.76,whatsapp_lead_trigger,2
6.491194,3.428597,0.56,whatsapp_lead_trigger,1
6.354779,3.272968,20.85,meta_awareness_ad,2
6.60076,3.43275,9.89,meta_awareness_ad,1
6.465741,3.142132,9.11,meta_awareness_ad,3
6.493335,3.240166,22.93,meta_conversion_ad,1
6.546136,3.469044,24.3,meta_awareness_ad,2
6.402568,3.383625,23.28,meta_conversion_ad,3
6.28123,3.391413,31.31,meta_awareness_ad,5
6.51671,3.352938,25.13,meta_conversion_ad,4
6.668988,3.459735,8.64,meta_awareness_ad,2
6.389161,3.466965,16.13,meta_conversion_ad,1
6.547494,3.497925,12.12,meta_conversion_ad,2
6.750226,3.39805,31.23,meta_awareness_ad,3
6.510935,3.320938,23.84,meta_awareness_ad,5
6.537314,3.295648,13.49,meta_conversion_ad,1
6.532682,3.220673,22.02,meta_awareness_ad,1
6.422048,3.318782,5.14,meta_awareness_ad,3
6.375397,3.288242,17.0,whatsapp_lead_trigger,2
6.376011,3.619437,7.5,meta_conversion_ad,1
6.579627,3.222159,1.49,whatsapp_lead_trigger,2
6.638081,3.534804,21.28,meta_awareness_ad,2
6.645162,3.339039,22.27,meta_awareness_ad,17
6.467619,3.348229,18.66,whatsapp_lead_trigger,2
6.688396,3.439378,13.54,meta_conversion_ad,1
6.570505,3.166419,4.87,meta_conversion_ad,1
6.535011,3.259204,5.71,meta_awareness_ad,1
6.023497,3.193029,7.25,meta_awareness_ad,2
6.401789,3.322161,13.13,meta_awareness_ad,2
6.296235,3.242821,23.61,meta_awareness_ad,1
6.618461,3.576771,23.48,meta_awareness_ad,3
6.538655,3.291698,1.81,meta_awareness_ad,3
6.363602,3.022426,9.45,whatsapp_lead_trigger,1
6.570054,3.329035,9.24,meta_awareness_ad,1
6.310876,3.500318,0.1,meta_conversion_ad,10
6.367836,3.62374,19.53,whatsapp_lead_trigger,1
6.417867,3.344776,13.03,meta_conversion_ad,3
6.60542,3.301665,14.09,meta_awareness_ad,2
6.734316,3.377032,25.77,meta_conversion_ad,4
6.436499,3.441458,15.71,meta_conversion_ad,3
6.722769,3.209867,11.55,meta_conversion_ad,3
6.531511,3.342532,19.58,meta_conversion_ad,4
6.559821,3.37177,23.47,whatsapp_lead_trigger,6
6.514829,3.38607,17.37,meta_conversion_ad,2
6.494803,3.357519,20.51,meta_awareness_ad,1
6.590295,3.238833,13.84,meta_conversion_ad,1
6.635448,3.430011,14.35,meta_awareness_ad,3
6.391708,3.372514,15.9,whatsapp_lead_trigger,3
6.496005,3.372149,8.98,meta_awareness_ad,1
6.774791,3.216821,10.46,meta_awareness_ad,1
6.550978,3.475228,26.02,whatsapp_lead_trigger,3
6.567404,3.23701,31.06,meta_conversion_ad,1
6.69949,3.621666,27.74,meta_awareness_ad,2
6.449213,3.202312,4.41,meta_awareness_ad,3
6.519306,3.493532,3.64,whatsapp_lead_trigger,2
6.646927,3.092973,5.47,meta_awareness_ad,1
6.710235,3.040454,16.08,whatsapp_lead_trigger,1
6.169629,3.295985,0.1,meta_awareness_ad,1
6.4139,3.040245,10.29,meta_conversion_ad,1
6.374645,3.488658,26.26,whatsapp_lead_trigger,2
6.505826,3.375929,22.86,meta_awareness_ad,2
6.385999,3.589355,10.93,meta_awareness_ad,1
6.624016,3.354121,11.53,meta_awareness_ad,1
6.550262,3.415673,19.54,meta_conversion_ad,1
6.657779,3.338971,22.48,meta_conversion_ad,9
6.667351,3.24811,10.73,meta_conversion_ad,2
6.626263,3.318184,13.13,meta_awareness_ad,4
6.474031,3.198607,10.47,meta_awareness_ad,4
6.540042,3.437313,4.35,meta_awareness_ad,2
6.455269,3.333023,13.24,meta_awareness_ad,3
6.31969,3.364163,12.63,meta_conversion_ad,1
6.667468,3.80276,4.91,whatsapp_lead_trigger,3
6.51179,3.318743,20.17,meta_conversion_ad,1
6.299008,3.426264,18.87,meta_awareness_ad,4
6.604942,3.37108,20.57,whatsapp_lead_trigger,1
6.490808,3.552839,8.86,meta_conversion_ad,3
6.215429,3.414969,0.1,whatsapp_lead_trigger,1
6.318341,3.338487,18.74,meta_conversion_ad,5
6.419308,3.723077,9.69,meta_awareness_ad,1
6.555977,3.250247,7.87,meta_awareness_ad,3
6.642603,3.350124,4.94,meta_conversion_ad,2
6.637465,3.516672,12.8,meta_awareness_ad,1
6.614829,3.25648,27.62,meta_awareness_ad,3
6.519246,3.494042,10.96,meta_conversion_ad,6
6.782735,3.307279,6.28,meta_conversion_ad,1
6.629381,3.529685,20.22,meta_conversion_ad,5
6.557716,3.525752,16.38,meta_awareness_ad,2
6.609388,3.365687,0.1,meta_awareness_ad,4
6.464545,3.229129,20.3,meta_conversion_ad,1
6.515813,3.320479,32.03,whatsapp_lead_trigger,2
6.212107,3.376978,0.1,meta_conversion_ad,4
6.466388,3.512441,5.11,whatsapp_lead_trigger,2
6.788383,3.427287,0.1,meta_conversion_ad,2
6.546656,3.459886,14.4,meta_conversion_ad,1
6.540411,3.431599,22.92,meta_awareness_ad,1
6.674191,3.506133,15.84,meta_conversion_ad,3
6.578074,3.349138,26.14,meta_conversion_ad,3
6.406427,3.403933,21.64,meta_conversion_ad,2
6.527949,3.383456,28.62,meta_awareness_ad,1
6.354117,3.313507,24.28,meta_conversion_ad,2
6.551942,3.530956,11.78,meta_awareness_ad,1
6.398738,3.527796,15.53,meta_conversion_ad,2
6.663644,3.560068,8.05,meta_awareness_ad,4
6.447864,3.264645,13.15,whatsapp_lead_trigger,3
6.400694,3.431821,15.49,meta_awareness_ad,1
6.507475,3.543055,14.32,meta_awareness_ad,5
6.579209,3.604634,25.74,meta_awareness_ad,2
6.3433,3.152905,12.36,meta_conversion_ad,3
6.44621,3.378767,7.54,meta_awareness_ad,1
6.540174,3.350818,8.04,meta_awareness_ad,3
6.725155,3.617826,20.24,meta_conversion_ad,1
6.145093,3.047798,3.77,meta_awareness_ad,2
6.616674,3.222103,13.39,whatsapp_lead_trigger,1
6.466865,3.594155,25.62,whatsapp_lead_trigger,1
6.450208,3.308742,17.34,meta_conversion_ad,1
6.422231,3.183981,14.4,meta_awareness_ad,1
6.469816,3.606006,14.71,meta_conversion_ad,1
6.617523,3.164428,6.76,meta_awareness_ad,3
6.443882,3.532505,8.14,meta_awareness_ad,1
6.773189,3.145162,13.44,meta_awareness_ad,2
6.61798,3.16282,17.17,whatsapp_lead_trigger,1
